vinedo_id,timestamp,temp_aire,humedad_aire,presion_atm,punto_rocio
Cuartel_Syrah_4,2026-05-08T17:00:00,9.86,47.96,898.5,-0.76
Cuartel_Syrah_4,2026-05-08T18:00:00,5.52,75.92,902.1,1.61
Cuartel_Syrah_4,2026-05-08T19:00:00,4.51,77.36,904.1,0.92
Cuartel_Syrah_4,2026-05-08T20:00:00,4.81,69.13,905.3,-0.35
Cuartel_Syrah_4,2026-05-08T21:00:00,5.35,57.41,906.4,-2.41
Cuartel_Syrah_4,2026-05-08T22:00:00,4.89,52.29,907.3,-4.01
Cuartel_Syrah_4,2026-05-08T23:00:00,3.5,54.36,907.9,-4.77
Cuartel_Syrah_4,2026-05-09T00:00:00,3.02,54.73,908.3,-5.07
Cuartel_Syrah_4,2026-05-09T01:00:00,3.1,54.04,908.4,-5.16
Cuartel_Syrah_4,2026-05-09T02:00:00,3.04,54.85,908.4,-5.02
Cuartel_Syrah_4,2026-05-09T03:00:00,2.78,57.05,908.6,-4.73
Cuartel_Syrah_4,2026-05-09T04:00:00,2.55,59.2,909.0,-4.46
Cuartel_Syrah_4,2026-05-09T05:00:00,2.39,61.13,909.6,-4.23
Cuartel_Syrah_4,2026-05-09T06:00:00,2.65,60.45,910.4,-4.12
Cuartel_Syrah_4,2026-05-09T07:00:00,5.09,49.79,911.2,-4.41
